(4.40762,-1.33214,1.96173,4.41524,-1.35063,1.95801,4.42279,-1.36915,1.95429,4.43028,-1.3877,1.95058,4.43769,-1.40628,1.94686,4.44504,-1.42488,1.94314,4.45231,-1.44351,1.93942,4.45952,-1.46216,1.9357,4.46666,-1.48085,1.93198,4.47372,-1.49956,1.92826,4.48072,-1.51829,1.92454,4.48765,-1.53705,1.92082,4.49451,-1.55584,1.9171,4.5013,-1.57465,1.91338,4.50802,-1.59349,1.90966,4.51466,-1.61236,1.90594,4.52124,-1.63124,1.90222,4.52775,-1.65015,1.8985,4.53419,-1.66909,1.89478,4.54055,-1.68805,1.89106,4.54685,-1.70703,1.88734,4.55308,-1.72604,1.88362,4.55923,-1.74507,1.8799,4.56531,-1.76412,1.87618,4.57133,-1.78319,1.87246,)
(-1.13442,1.7434,2.76329,-1.11583,1.73601,2.78329,-1.0971,1.729,2.80329,-1.07824,1.72236,2.82329,-1.05924,1.7161,2.84329,-1.04013,1.71022,2.86329,-1.0209,1.70473,2.88329,-1.00156,1.69962,2.90329,-0.982124,1.6949,2.92329,-0.962599,1.69057,2.94329,-0.942991,1.68663,2.96329,-0.923308,1.68308,2.98329,-0.903558,1.67993,3.00329,-0.883749,1.67717,3.02329,-0.863889,1.67481,3.04329,-0.843985,1.67285,3.06329,-0.824047,1.67128,3.08329,-0.804081,1.67012,3.10329,-0.784095,1.66935,3.12329,-0.764099,1.66899,3.14329,-0.744099,1.66902,3.16329,-0.724103,1.66946,3.18329,-0.704121,1.67029,3.20329,-0.684159,1.67152,3.22329,-0.664225,1.67315,3.24329,)
(4.57727,-1.80229,1.89246,4.58359,-1.82127,1.91246,4.59029,-1.84011,1.93246,4.59737,-1.85882,1.95246,4.60482,-1.87738,1.97246,4.61264,-1.89579,1.99246,4.62082,-1.91403,2.01246,4.62937,-1.93211,2.03246,4.63828,-1.95002,2.05246,4.64755,-1.96775,2.07246,4.65716,-1.98528,2.09246,4.66713,-2.00262,2.11246,4.67744,-2.01976,2.13246,4.68809,-2.03669,2.15246,4.69908,-2.0534,2.17246,4.7104,-2.06988,2.19246,4.72205,-2.08614,2.21246,4.73402,-2.10216,2.23246,4.74631,-2.11794,2.25246,4.75891,-2.13347,2.27246,4.77182,-2.14875,2.29246,4.78503,-2.16376,2.31246,4.79854,-2.17851,2.33246,4.81235,-2.19298,2.35246,4.82644,-2.20718,2.37246,)
(-2.95246,3.44983,2.54012,-2.96895,3.46115,2.52457,-2.98526,3.47272,2.50901,-3.00139,3.48454,2.49345,-3.01734,3.49662,2.4779,-3.03309,3.50894,2.46234,-3.04865,3.5215,2.44678,-3.06402,3.53431,2.43122,-3.07918,3.54735,2.41567,-3.09414,3.56063,2.40011,-3.10889,3.57413,2.38455,-3.12342,3.58787,2.369,-3.13774,3.60183,2.35344,-3.15185,3.61601,2.33788,-3.16573,3.63041,2.32233,-3.17938,3.64502,2.30677,-3.19281,3.65984,2.29121,-3.206,3.67488,2.27566,-3.21896,3.69011,2.2601,-3.23168,3.70554,2.24454,-3.24416,3.72117,2.22899,-3.25639,3.737,2.21343,-3.26838,3.75301,2.19787,-3.28012,3.7692,2.18232,-3.2916,3.78558,2.16676,)
(4.84081,-2.22109,2.35246,4.85489,-2.23528,2.33246,4.8687,-2.24976,2.31246,4.88221,-2.26451,2.29246,4.89542,-2.27952,2.27246,4.90833,-2.29479,2.25246,4.92093,-2.31033,2.23246,4.93322,-2.3261,2.21246,4.94519,-2.34213,2.19246,4.95684,-2.35839,2.17246,4.96816,-2.37487,2.15246,4.97915,-2.39158,2.13246,4.9898,-2.40851,2.11246,5.00011,-2.42565,2.09246,5.01008,-2.44299,2.07246,5.01969,-2.46052,2.05246,5.02896,-2.47825,2.03246,5.03787,-2.49615,2.01246,5.04642,-2.51424,1.99246,5.0546,-2.53248,1.97246,5.06242,-2.55089,1.95246,5.06987,-2.56945,1.93246,5.07695,-2.58816,1.91246,5.08365,-2.607,1.89246,5.08997,-2.62598,1.87246,)
(-3.30282,3.80213,2.18676,-3.31438,3.81845,2.20676,-3.32626,3.83454,2.22676,-3.33846,3.85039,2.24676,-3.35097,3.86599,2.26676,-3.36379,3.88134,2.28676,-3.37692,3.89643,2.30676,-3.39035,3.91126,2.32676,-3.40407,3.92581,2.34676,-3.41807,3.94008,2.36676,-3.43236,3.95407,2.38676,-3.44693,3.96778,2.40676,-3.46177,3.98119,2.42676,-3.47687,3.9943,2.44676,-3.49224,4.0071,2.46676,-3.50785,4.0196,2.48676,-3.52372,4.03178,2.50676,-3.53982,4.04364,2.52676,-3.55616,4.05518,2.54676,-3.57272,4.06638,2.56676,-3.58951,4.07726,2.58676,-3.60651,4.08779,2.60676,-3.62372,4.09799,2.62676,-3.64112,4.10783,2.64676,-3.65872,4.11733,2.66676,)
(-2.61703,3.08606,2.03568,-2.626,3.10393,2.01568,-2.63461,3.12199,1.99568,-2.64285,3.14021,1.97568,-2.65073,3.15859,1.95568,-2.65824,3.17713,1.93568,-2.66537,3.19581,1.91568,-2.67214,3.21463,1.89568,-2.67852,3.23359,1.87568,-2.68452,3.25267,1.85568,-2.69014,3.27186,1.83568,-2.69538,3.29116,1.81568,-2.70023,3.31057,1.79568,-2.70469,3.33006,1.77568,-2.70876,3.34964,1.75568,-2.71243,3.3693,1.73568,-2.71572,3.38903,1.71568,-2.7186,3.40882,1.69568,-2.7211,3.42867,1.67568,-2.72319,3.44856,1.65568,-2.72489,3.46848,1.63568,-2.72618,3.48844,1.61568,-2.72708,3.50842,1.59568,-2.72758,3.52842,1.57568,-2.72767,3.54842,1.55568,)
(-4.33871,-7.62233,0.363937,-4.32002,-7.61521,0.343937,-4.3012,-7.60847,0.323937,-4.28224,-7.6021,0.303937,-4.26315,-7.59612,0.283937,-4.24395,-7.59051,0.263937,-4.22465,-7.5853,0.243937,-4.20524,-7.58046,0.223937,-4.18574,-7.57602,0.203937,-4.16615,-7.57197,0.183937,-4.14649,-7.56831,0.163937,-4.12676,-7.56505,0.143937,-4.10696,-7.56218,0.123937,-4.08712,-7.55971,0.103937,-4.06723,-7.55763,0.0839368,-4.0473,-7.55596,0.0639368,-4.02734,-7.55468,0.0439368,-4.00736,-7.5538,0.0239368,-3.98736,-7.55332,0.00393684,-3.96736,-7.55324,-0.0160632,-3.94736,-7.55357,-0.0360632,-3.92738,-7.55429,-0.0560632,-3.90741,-7.55541,-0.0760632,-3.88747,-7.55693,-0.0960632,-3.86756,-7.55885,-0.116063,)
(5.09591,-2.64507,1.88802,5.10215,-2.66408,1.90357,5.10869,-2.68298,1.91913,5.11551,-2.70178,1.93469,5.12263,-2.72047,1.95024,5.13004,-2.73905,1.9658,5.13773,-2.75751,1.98136,5.14572,-2.77584,1.99691,5.15398,-2.79406,2.01247,5.16253,-2.81214,2.02803,5.17136,-2.83008,2.04358,5.18047,-2.84789,2.05914,5.18985,-2.86555,2.0747,5.19951,-2.88306,2.09025,5.20944,-2.90043,2.10581,5.21963,-2.91763,2.12137,5.2301,-2.93468,2.13692,5.24083,-2.95156,2.15248,5.25181,-2.96827,2.16804,5.26306,-2.9848,2.18359,5.27456,-3.00116,2.19915,5.28632,-3.01734,2.21471,5.29833,-3.03334,2.23026,5.31058,-3.04915,2.24582,5.32308,-3.06476,2.26138,)
(-3.67651,4.12648,2.6512,-3.69415,4.1359,2.63565,-3.71165,4.14559,2.62009,-3.72899,4.15555,2.60453,-3.74617,4.16578,2.58898,-3.7632,4.17628,2.57342,-3.78006,4.18704,2.55786,-3.79674,4.19807,2.5423,-3.81326,4.20935,2.52675,-3.8296,4.22088,2.51119,-3.84575,4.23267,2.49563,-3.86172,4.24471,2.48008,-3.8775,4.257,2.46452,-3.89309,4.26953,2.44896,-3.90848,4.2823,2.43341,-3.92367,4.29531,2.41785,-3.93866,4.30855,2.40229,-3.95344,4.32203,2.38674,-3.96801,4.33573,2.37118,-3.98236,4.34966,2.35562,-3.99649,4.36381,2.34007,-4.01041,4.37818,2.32451,-4.02409,4.39276,2.30895,-4.03755,4.40756,2.2934,-4.05078,4.42256,2.27784,)
(-4.06377,4.43777,2.25784,-4.07645,4.45323,2.23784,-4.08883,4.46894,2.21784,-4.10088,4.4849,2.19784,-4.11262,4.50109,2.17784,-4.12403,4.51752,2.15784,-4.13511,4.53417,2.13784,-4.14585,4.55104,2.11784,-4.15625,4.56812,2.09784,-4.16631,4.58541,2.07784,-4.17602,4.60289,2.05784,-4.18538,4.62057,2.03784,-4.19439,4.63843,2.01784,-4.20303,4.65646,1.99784,-4.21132,4.67466,1.97784,-4.21924,4.69303,1.95784,-4.22679,4.71155,1.93784,-4.23396,4.73022,1.91784,-4.24076,4.74903,1.89784,-4.24719,4.76797,1.87784,-4.25323,4.78703,1.85784,-4.2589,4.80621,1.83784,-4.26417,4.8255,1.81784,-4.26907,4.8449,1.79784,-4.27357,4.86438,1.77784,)
(-0.561268,-6.26379,3.10964,-0.581258,-6.26315,3.08964,-0.601231,-6.26211,3.06964,-0.621179,-6.26068,3.04964,-0.641095,-6.25884,3.02964,-0.660969,-6.2566,3.00964,-0.680795,-6.25397,2.98964,-0.700565,-6.25095,2.96964,-0.72027,-6.24752,2.94964,-0.739903,-6.24371,2.92964,-0.759455,-6.2395,2.90964,-0.77892,-6.2349,2.88964,-0.798288,-6.22992,2.86964,-0.817553,-6.22454,2.84964,-0.836707,-6.21879,2.82964,-0.855741,-6.21265,2.80964,-0.87465,-6.20613,2.78964,-0.893424,-6.19924,2.76964,-0.912056,-6.19197,2.74964,-0.930539,-6.18433,2.72964,-0.948866,-6.17632,2.70964,-0.967029,-6.16795,2.68964,-0.985021,-6.15921,2.66964,-1.00283,-6.15012,2.64964,-1.02046,-6.14067,2.62964,)
(-7.54131,-8.32391,-0.712598,-7.55644,-8.31083,-0.732598,-7.57131,-8.29746,-0.752598,-7.58591,-8.28379,-0.772598,-7.60023,-8.26983,-0.792598,-7.61427,-8.25558,-0.812598,-7.62802,-8.24106,-0.832598,-7.64148,-8.22627,-0.852598,-7.65464,-8.21121,-0.872598,-7.6675,-8.19589,-0.892598,-7.68005,-8.18032,-0.912598,-7.69228,-8.16449,-0.932598,-7.70419,-8.14843,-0.952598,-7.71579,-8.13213,-0.972598,-7.72705,-8.1156,-0.992598,-7.73798,-8.09886,-1.0126,-7.74857,-8.08189,-1.0326,-7.75882,-8.06472,-1.0526,-7.76873,-8.04734,-1.0726,-7.77829,-8.02978,-1.0926,-7.78749,-8.01202,-1.1126,-7.79634,-7.99408,-1.1326,-7.80482,-7.97597,-1.1526,-7.81295,-7.95769,-1.1726,-7.8207,-7.93926,-1.1926,)
(5.33582,-3.08018,2.24582,5.34832,-3.09579,2.23026,5.36057,-3.1116,2.21471,5.37258,-3.12759,2.19915,5.38433,-3.14377,2.18359,5.39584,-3.16013,2.16804,5.40708,-3.17667,2.15248,5.41807,-3.19338,2.13692,5.4288,-3.21026,2.12137,5.43926,-3.22731,2.10581,5.44946,-3.24451,2.09025,5.45939,-3.26187,2.0747,5.46905,-3.27939,2.05914,5.47843,-3.29705,2.04358,5.48754,-3.31486,2.02803,5.49637,-3.3328,2.01247,5.50492,-3.35088,1.99691,5.51318,-3.36909,1.98136,5.52116,-3.38743,1.9658,5.52886,-3.40589,1.95024,5.53627,-3.42447,1.93469,5.54339,-3.44316,1.91913,5.55021,-3.46196,1.90357,5.55675,-3.48086,1.88802,5.56299,-3.49986,1.87246,)
(-7.46618,-6.01104,-1.7126,-7.46335,-5.99125,-1.7326,-7.46013,-5.97151,-1.7526,-7.45651,-5.95184,-1.7726,-7.4525,-5.93224,-1.7926,-7.4481,-5.91273,-1.8126,-7.44331,-5.89331,-1.8326,-7.43814,-5.874,-1.8526,-7.43258,-5.85478,-1.8726,-7.42663,-5.83569,-1.8926,-7.42031,-5.81671,-1.9126,-7.4136,-5.79787,-1.9326,-7.40652,-5.77917,-1.9526,-7.39907,-5.76061,-1.9726,-7.39125,-5.7422,-1.9926,-7.38306,-5.72395,-2.0126,-7.37451,-5.70587,-2.0326,-7.3656,-5.68797,-2.0526,-7.35633,-5.67024,-2.0726,-7.34671,-5.65271,-2.0926,-7.33674,-5.63537,-2.1126,-7.32643,-5.61824,-2.1326,-7.31577,-5.60131,-2.1526,-7.30478,-5.5846,-2.1726,-7.29346,-5.56811,-2.1926,)
(-4.27768,4.88396,1.75784,-4.2814,4.90361,1.73784,-4.28472,4.92333,1.71784,-4.28765,4.94311,1.69784,-4.29019,4.96295,1.67784,-4.29232,4.98284,1.65784,-4.29406,5.00276,1.63784,-4.2954,5.02272,1.61784,-4.29634,5.04269,1.59784,-4.29688,5.06269,1.57784,-4.29702,5.08269,1.55784,-4.29677,5.10268,1.53784,-4.29611,5.12267,1.51784,-4.29505,5.14265,1.49784,-4.29359,5.16259,1.47784,-4.29173,5.18251,1.45784,-4.28948,5.20238,1.43784,-4.28683,5.2222,1.41784,-4.28378,5.24197,1.39784,-4.28034,5.26167,1.37784,-4.2765,5.2813,1.35784,-4.27228,5.30085,1.33784,-4.26766,5.32031,1.31784,-4.26265,5.33967,1.29784,-4.25726,5.35893,1.27784,)
(-3.84769,-7.56116,-0.136063,-3.82788,-7.56387,-0.156063,-3.80812,-7.56698,-0.176063,-3.78843,-7.57049,-0.196063,-3.76881,-7.57438,-0.216063,-3.74928,-7.57867,-0.236063,-3.72983,-7.58335,-0.256063,-3.71049,-7.58841,-0.276063,-3.69124,-7.59386,-0.296063,-3.67211,-7.5997,-0.316063,-3.6531,-7.60592,-0.336063,-3.63422,-7.61251,-0.356063,-3.61548,-7.61948,-0.376063,-3.59687,-7.62683,-0.396063,-3.57842,-7.63454,-0.416063,-3.56013,-7.64263,-0.436063,-3.542,-7.65107,-0.456063,-3.52404,-7.65988,-0.476063,-3.50627,-7.66905,-0.496063,-3.48868,-7.67857,-0.516063,-3.47128,-7.68844,-0.536063,-3.45409,-7.69865,-0.556063,-3.4371,-7.70921,-0.576063,-3.42033,-7.7201,-0.596063,-3.40378,-7.73133,-0.616063,)
(3.77473,-0.993866,0.985454,3.78578,-0.977196,1.00545,3.7965,-0.960307,1.02545,3.80687,-0.943208,1.04545,3.8169,-0.925905,1.06545,3.82658,-0.908405,1.08545,3.83591,-0.890715,1.10545,3.84489,-0.872842,1.12545,3.8535,-0.854792,1.14545,3.86175,-0.836574,1.16545,3.86964,-0.818195,1.18545,3.87716,-0.799662,1.20545,3.8843,-0.780982,1.22545,3.89107,-0.762162,1.24545,3.89747,-0.743212,1.26545,3.90348,-0.724137,1.28545,3.90911,-0.704945,1.30545,3.91435,-0.685645,1.32545,3.91921,-0.666244,1.34545,3.92368,-0.64675,1.36545,3.92776,-0.62717,1.38545,3.93144,-0.607513,1.40545,3.93474,-0.587785,1.42545,3.93763,-0.567996,1.44545,3.94013,-0.548153,1.46545,)
(5.65696,1.2579,1.05653,5.66679,1.27531,1.03653,5.67698,1.29253,1.01653,5.6875,1.30953,0.996535,5.69837,1.32633,0.976535,5.70957,1.3429,0.956535,5.72109,1.35924,0.936535,5.73295,1.37535,0.916535,5.74512,1.39122,0.896535,5.7576,1.40684,0.876535,5.7704,1.42221,0.856535,5.7835,1.43733,0.836535,5.7969,1.45217,0.816535,5.8106,1.46675,0.796535,5.82458,1.48105,0.776535,5.83885,1.49506,0.756535,5.85339,1.50879,0.736535,5.86821,1.52223,0.716535,5.88329,1.53536,0.696535,5.89863,1.54819,0.676535,5.91423,1.56071,0.656535,5.93007,1.57292,0.636535,5.94615,1.58481,0.616535,5.96247,1.59637,0.596535,5.97902,1.60761,0.576535,)
(5.56893,-3.51896,1.85246,5.57449,-3.53817,1.83246,5.57966,-3.55749,1.81246,5.58445,-3.57691,1.79246,5.58884,-3.59642,1.77246,5.59285,-3.61602,1.75246,5.59646,-3.63569,1.73246,5.59968,-3.65543,1.71246,5.60251,-3.67523,1.69246,5.60493,-3.69508,1.67246,5.60696,-3.71497,1.65246,5.60859,-3.73491,1.63246,5.60983,-3.75487,1.61246,5.61066,-3.77485,1.59246,5.61109,-3.79485,1.57246,5.61113,-3.81485,1.55246,5.61076,-3.83484,1.53246,5.60999,-3.85483,1.51246,5.60883,-3.8748,1.49246,5.60726,-3.89473,1.47246,5.6053,-3.91464,1.45246,5.60294,-3.9345,1.43246,5.60018,-3.95431,1.41246,5.59703,-3.97406,1.39246,5.59348,-3.99374,1.37246,)
(-4.25149,5.37808,1.25784,-4.24533,5.39711,1.23784,-4.23879,5.41601,1.21784,-4.23188,5.43478,1.19784,-4.22459,5.4534,1.17784,-4.21693,5.47188,1.15784,-4.20891,5.49019,1.13784,-4.20052,5.50835,1.11784,-4.19176,5.52633,1.09784,-4.18265,5.54414,1.07784,-4.17319,5.56176,1.05784,-4.16337,5.57918,1.03784,-4.15321,5.59641,1.01784,-4.14271,5.61343,0.997839,-4.13187,5.63023,0.977839,-4.12069,5.64682,0.957839,-4.10918,5.66318,0.937839,-4.09735,5.6793,0.917839,-4.0852,5.69519,0.897839,-4.07274,5.71083,0.877839,-4.05996,5.72622,0.857839,-4.04688,5.74135,0.837839,-4.0335,5.75621,0.817839,-4.01982,5.7708,0.797839,-4.00586,5.78512,0.777839,)
(-3.28037,3.76902,2.14676,-3.26948,3.75225,2.12676,-3.25892,3.73526,2.10676,-3.24871,3.71807,2.08676,-3.23884,3.70067,2.06676,-3.22933,3.68308,2.04676,-3.22016,3.6653,2.02676,-3.21136,3.64735,2.00676,-3.20291,3.62922,1.98676,-3.19483,3.61092,1.96676,-3.18711,3.59247,1.94676,-3.17977,3.57387,1.92676,-3.1728,3.55512,1.90676,-3.16621,3.53624,1.88676,-3.15999,3.51723,1.86676,-3.15416,3.4981,1.84676,-3.14871,3.47886,1.82676,-3.14365,3.45951,1.80676,-3.13897,3.44006,1.78676,-3.13469,3.42053,1.76676,-3.13079,3.40091,1.74676,-3.12729,3.38122,1.72676,-3.12418,3.36146,1.70676,-3.12147,3.34164,1.68676,-3.11916,3.32178,1.66676,)
(-4.25149,5.37808,1.29784,-4.2461,5.39734,1.31784,-4.24109,5.4167,1.33784,-4.23647,5.43616,1.35784,-4.23225,5.45571,1.37784,-4.22841,5.47534,1.39784,-4.22497,5.49504,1.41784,-4.22192,5.51481,1.43784,-4.21927,5.53463,1.45784,-4.21702,5.5545,1.47784,-4.21516,5.57442,1.49784,-4.2137,5.59436,1.51784,-4.21264,5.61433,1.53784,-4.21198,5.63432,1.55784,-4.21172,5.65432,1.57784,-4.21187,5.67432,1.59784,-4.21241,5.69431,1.61784,-4.21335,5.71429,1.63784,-4.21469,5.73425,1.65784,-4.21643,5.75417,1.67784,-4.21856,5.77406,1.69784,-4.2211,5.7939,1.71784,-4.22403,5.81368,1.73784,-4.22735,5.8334,1.75784,-4.23107,5.85305,1.77784,)
(5.58954,-4.01335,1.35246,5.5852,-4.03287,1.33246,5.58048,-4.05231,1.31246,5.57537,-4.07164,1.29246,5.56988,-4.09087,1.27246,5.564,-4.10999,1.25246,5.55774,-4.12898,1.23246,5.5511,-4.14785,1.21246,5.54409,-4.16658,1.19246,5.5367,-4.18517,1.17246,5.52894,-4.2036,1.15246,5.52082,-4.22188,1.13246,5.51233,-4.23998,1.11246,5.50348,-4.25792,1.09246,5.49427,-4.27568,1.07246,5.48471,-4.29324,1.05246,5.47481,-4.31062,1.03246,5.46455,-4.32779,1.01246,5.45396,-4.34475,0.992458,5.44302,-4.3615,0.972458,5.43176,-4.37802,0.952458,5.42016,-4.39432,0.932458,5.40825,-4.41038,0.912458,5.39601,-4.4262,0.892458,5.38346,-4.44177,0.872458,)
(-3.08762,-6.11041,1.14953,-3.07944,-6.09216,1.12953,-3.0709,-6.07408,1.10953,-3.062,-6.05617,1.08953,-3.05274,-6.03844,1.06953,-3.04313,-6.0209,1.04953,-3.03317,-6.00356,1.02953,-3.02287,-5.98641,1.00953,-3.01222,-5.96948,0.989531,-3.00124,-5.95277,0.969531,-2.98993,-5.93628,0.949531,-2.97828,-5.92001,0.929531,-2.96632,-5.90399,0.909531,-2.95404,-5.8882,0.889531,-2.94144,-5.87267,0.869531,-2.92854,-5.85739,0.849531,-2.91533,-5.84237,0.829531,-2.90183,-5.82761,0.809531,-2.88803,-5.81313,0.789531,-2.87395,-5.79893,0.769531,-2.85958,-5.78502,0.749531,-2.84494,-5.77139,0.729531,-2.83003,-5.75806,0.709531,-2.81486,-5.74503,0.689531,-2.79943,-5.73231,0.669531,)
(-0.521271,-6.26427,3.13336,-0.501272,-6.26443,3.13708,-0.481272,-6.26452,3.1408,-0.461272,-6.26454,3.14452,-0.441272,-6.26448,3.14824,-0.421272,-6.26435,3.15196,-0.401273,-6.26414,3.15568,-0.381275,-6.26386,3.1594,-0.361278,-6.2635,3.16312,-0.341283,-6.26307,3.16684,-0.321289,-6.26257,3.17056,-0.301298,-6.26199,3.17428,-0.281309,-6.26133,3.178,-0.261322,-6.26061,3.18172,-0.241338,-6.2598,3.18544,-0.221357,-6.25893,3.18916,-0.20138,-6.25798,3.19288,-0.181406,-6.25695,3.1966,-0.161436,-6.25585,3.20032,-0.141471,-6.25468,3.20404,-0.12151,-6.25343,3.20776,-0.101553,-6.25211,3.21148,-0.0816023,-6.25071,3.2152,-0.0616565,-6.24924,3.21892,-0.0417162,-6.2477,3.22264,)
(-3.99161,5.79915,0.793396,-3.97758,5.81341,0.808953,-3.96377,5.82788,0.82451,-3.95019,5.84256,0.840067,-3.93685,5.85746,0.855623,-3.92373,5.87256,0.87118,-3.91085,5.88786,0.886737,-3.89821,5.90336,0.902294,-3.88582,5.91906,0.917851,-3.87367,5.93494,0.933407,-3.86177,5.95101,0.948964,-3.85011,5.96727,0.964521,-3.83872,5.98371,0.980078,-3.82758,6.00032,0.995635,-3.8167,6.0171,1.01119,-3.80608,6.03405,1.02675,-3.79573,6.05116,1.0423,-3.78565,6.06843,1.05786,-3.77583,6.08586,1.07342,-3.76629,6.10343,1.08898,-3.75702,6.12116,1.10453,-3.74803,6.13902,1.12009,-3.73932,6.15703,1.13565,-3.73089,6.17516,1.1512,-3.72274,6.19343,1.16676,)
(-3.4201,-7.71977,-0.596063,-3.43665,-7.70855,-0.576063,-3.45343,-7.69765,-0.556063,-3.47041,-7.6871,-0.536063,-3.48761,-7.67688,-0.516063,-3.505,-7.66701,-0.496063,-3.52259,-7.65749,-0.476063,-3.54037,-7.64833,-0.456063,-3.55832,-7.63952,-0.436063,-3.57645,-7.63107,-0.416063,-3.59475,-7.62299,-0.396063,-3.6132,-7.61527,-0.376063,-3.6318,-7.60793,-0.356063,-3.65055,-7.60095,-0.336063,-3.66943,-7.59436,-0.316063,-3.68844,-7.58814,-0.296063,-3.70757,-7.58231,-0.276063,-3.72681,-7.57686,-0.256063,-3.74616,-7.57179,-0.236063,-3.7656,-7.56711,-0.216063,-3.78514,-7.56283,-0.196063,-3.80475,-7.55893,-0.176063,-3.82444,-7.55543,-0.156063,-3.8442,-7.55232,-0.136063,-3.86402,-7.5496,-0.116063,)
(5.3706,-4.45709,0.892458,5.35805,-4.47266,0.912458,5.34582,-4.48849,0.932458,5.3339,-4.50455,0.952458,5.3223,-4.52084,0.972458,5.31104,-4.53737,0.992458,5.30011,-4.55412,1.01246,5.28951,-4.57108,1.03246,5.27926,-4.58825,1.05246,5.26935,-4.60562,1.07246,5.25979,-4.62319,1.09246,5.25058,-4.64095,1.11246,5.24173,-4.65888,1.13246,5.23324,-4.67699,1.15246,5.22512,-4.69527,1.17246,5.21736,-4.7137,1.19246,5.20997,-4.73229,1.21246,5.20296,-4.75102,1.23246,5.19632,-4.76988,1.25246,5.19006,-4.78888,1.27246,5.18418,-4.80799,1.29246,5.17869,-4.82722,1.31246,5.17358,-4.84656,1.33246,5.16886,-4.86599,1.35246,5.16452,-4.88552,1.37246,)
(-9.02,-9,-0.02,-9.04,-8.9996,-0.04,-9.05998,-8.9988,-0.06,-9.07994,-8.9976,-0.08,-9.09988,-8.996,-0.1,-9.11978,-8.99401,-0.12,-9.13964,-8.99161,-0.14,-9.15944,-8.98882,-0.16,-9.17919,-8.98563,-0.18,-9.19886,-8.98205,-0.2,-9.21846,-8.97808,-0.22,-9.23798,-8.97372,-0.24,-9.25741,-8.96896,-0.26,-9.27674,-8.96382,-0.28,-9.29596,-8.95829,-0.3,-9.31506,-8.95238,-0.32,-9.33405,-8.94609,-0.34,-9.3529,-8.93942,-0.36,-9.37162,-8.93238,-0.38,-9.39019,-8.92496,-0.4,-9.40862,-8.91717,-0.42,-9.42688,-8.90901,-0.44,-9.44497,-8.9005,-0.46,-9.46289,-8.89162,-0.48,-9.48063,-8.88238,-0.5,)
(-7.08897,-3.60615,-1.48498,-7.08725,-3.62607,-1.46498,-7.08514,-3.64596,-1.44498,-7.08263,-3.6658,-1.42498,-7.07972,-3.68559,-1.40498,-7.07642,-3.70532,-1.38498,-7.07273,-3.72497,-1.36498,-7.06864,-3.74455,-1.34498,-7.06416,-3.76404,-1.32498,-7.0593,-3.78344,-1.30498,-7.05404,-3.80274,-1.28498,-7.0484,-3.82193,-1.26498,-7.04238,-3.841,-1.24498,-7.03598,-3.85995,-1.22498,-7.0292,-3.87876,-1.20498,-7.02205,-3.89744,-1.18498,-7.01452,-3.91597,-1.16498,-7.00662,-3.93435,-1.14498,-6.99836,-3.95256,-1.12498,-6.98974,-3.97061,-1.10498,-6.98076,-3.98847,-1.08498,-6.97142,-4.00616,-1.06498,-6.96173,-4.02366,-1.04498,-6.95169,-4.04095,-1.02498,-6.94131,-4.05805,-1.00498,)
(5.56893,-3.51896,1.89246,5.57525,-3.53793,1.91246,5.58195,-3.55678,1.93246,5.58903,-3.57548,1.95246,5.59648,-3.59405,1.97246,5.6043,-3.61245,1.99246,5.61248,-3.6307,2.01246,5.62103,-3.64878,2.03246,5.62994,-3.66669,2.05246,5.6392,-3.68441,2.07246,5.64882,-3.70195,2.09246,5.65879,-3.71929,2.11246,5.6691,-3.73643,2.13246,5.67975,-3.75335,2.15246,5.69074,-3.77006,2.17246,5.70206,-3.78655,2.19246,5.71371,-3.80281,2.21246,5.72568,-3.81883,2.23246,5.73797,-3.83461,2.25246,5.75057,-3.85014,2.27246,5.76348,-3.86542,2.29246,5.77669,-3.88043,2.31246,5.7902,-3.89518,2.33246,5.804,-3.90965,2.35246,5.81809,-3.92385,2.37246,)
(-7.8913,-7.46901,-1.6726,-7.89333,-7.48891,-1.6526,-7.89496,-7.50884,-1.6326,-7.8962,-7.5288,-1.6126,-7.89703,-7.54879,-1.5926,-7.89747,-7.56878,-1.5726,-7.89751,-7.58878,-1.5526,-7.89714,-7.60878,-1.5326,-7.89638,-7.62876,-1.5126,-7.89522,-7.64873,-1.4926,-7.89365,-7.66867,-1.4726,-7.89169,-7.68857,-1.4526,-7.88933,-7.70843,-1.4326,-7.88658,-7.72824,-1.4126,-7.88343,-7.74799,-1.3926,-7.87988,-7.76768,-1.3726,-7.87594,-7.78728,-1.3526,-7.87162,-7.80681,-1.3326,-7.8669,-7.82625,-1.3126,-7.86179,-7.84558,-1.2926,-7.8563,-7.86481,-1.2726,-7.85042,-7.88393,-1.2526,-7.84416,-7.90293,-1.2326,-7.83753,-7.92179,-1.2126,-7.83052,-7.94052,-1.1926,)
